Sno,Date,Weekofyear,Province/State,Country,lat,lon,Last Update,Confirmed,Deaths,Recovered,province_0,lat0,lon0
871,2/6/2020,6,,Singapore,1.3521,103.8198,2/5/2020 16:33,28,0,0,Wuhan,30.5928,114.3055
872,2/6/2020,6,,Thailand,13.7563,100.5018,2/4/2020 15:33,25,0,5,Wuhan,30.5928,114.3055
873,2/6/2020,6,Hong Kong,Hong Kong,22.3193,114.1694,2/6/2020 14:43,24,1,0,Wuhan,30.5928,114.3055
874,2/6/2020,6,,South Korea,37.5665,126.978,2/6/2020 2:53,23,0,0,Wuhan,30.5928,114.3055
875,2/6/2020,6,Qinghai,Mainland China,35.65945,96.02564,2/6/2020 2:13,18,0,3,Wuhan,30.5928,114.3055
876,2/6/2020,6,Taiwan,Taiwan,23.6978,120.9605,2/6/2020 15:03,16,0,1,Wuhan,30.5928,114.3055
877,2/6/2020,6,,Germany,51.1657,10.4515,2/3/2020 20:53,12,0,0,Wuhan,30.5928,114.3055
878,2/6/2020,6,,Malaysia,4.2105,101.9758,2/5/2020 15:43,12,0,0,Wuhan,30.5928,114.3055
879,2/6/2020,6,Macau,Macau,22.1987,113.5439,2/6/2020 14:23,10,0,1,Wuhan,30.5928,114.3055
880,2/6/2020,6,,Vietnam,21.0278,105.8342,2/6/2020 1:13,10,0,1,Wuhan,30.5928,114.3055
881,2/6/2020,6,,France,46.2276,2.2137,2/1/2020 1:52,6,0,0,Wuhan,30.5928,114.3055
882,2/6/2020,6,,United Arab Emirates,23.4241,53.8478,2/2/2020 5:43,5,0,0,Wuhan,30.5928,114.3055
883,2/6/2020,6,New South Wales,Australia,-33.8688,151.2093,2/6/2020 3:13,4,0,2,Wuhan,30.5928,114.3055
884,2/6/2020,6,Queensland,Australia,-27.4698,153.0251,2/6/2020 2:53,4,0,0,Wuhan,30.5928,114.3055
885,2/6/2020,6,Victoria,Australia,-37.8136,144.9631,2/1/2020 18:12,4,0,0,Wuhan,30.5928,114.3055
886,2/6/2020,6,,India,20.5937,78.9629,2/3/2020 21:43,3,0,0,Wuhan,30.5928,114.3055
887,2/6/2020,6,South Australia,Australia,-34.9285,138.6007,2/2/2020 22:33,2,0,0,Wuhan,30.5928,114.3055
888,2/6/2020,6,British Columbia,Canada,49.2827,-123.121,2/5/2020 17:33,2,0,0,Wuhan,30.5928,114.3055
889,2/6/2020,6,"Toronto, ON",Canada,43.6532,-79.3832,2/4/2020 0:13,2,0,0,Wuhan,30.5928,114.3055
890,2/6/2020,6,,Italy,41.8719,12.5674,1/31/2020 8:15,2,0,0,Wuhan,30.5928,114.3055
891,2/6/2020,6,,Philippines,12.8797,121.774,2/2/2020 3:33,2,1,0,Wuhan,30.5928,114.3055
892,2/6/2020,6,,Russia,61.524,105.3188,1/31/2020 16:13,2,0,0,Wuhan,30.5928,114.3055
893,2/6/2020,6,,UK,55.3781,-3.436,2/1/2020 1:52,2,0,0,Wuhan,30.5928,114.3055
894,2/6/2020,6,"Chicago, IL",US,40.6331,-89.3985,2/1/2020 19:43,2,0,0,Wuhan,30.5928,114.3055
895,2/6/2020,6,"San Benito, CA",US,36.5761,-120.9876,2/3/2020 3:53,2,0,0,Wuhan,30.5928,114.3055
896,2/6/2020,6,"Santa Clara, CA",US,37.3541,-121.9552,2/3/2020 0:43,2,0,0,Wuhan,30.5928,114.3055
897,2/6/2020,6,,Belgium,50.5039,4.4699,2/4/2020 15:43,1,0,0,Wuhan,30.5928,114.3055
898,2/6/2020,6,,Cambodia,12.5657,104.991,1/31/2020 8:15,1,0,0,Wuhan,30.5928,114.3055
899,2/6/2020,6,"London, ON",Canada,42.9849,-81.2453,2/4/2020 0:03,1,0,0,Wuhan,30.5928,114.3055
900,2/6/2020,6,,Finland,61.9241,25.7482,1/31/2020 8:15,1,0,0,Wuhan,30.5928,114.3055
901,2/6/2020,6,Tibet,Mainland China,30.1534,88.7879,2/1/2020 1:52,1,0,0,Wuhan,30.5928,114.3055
902,2/6/2020,6,,Nepal,28.3949,84.124,1/31/2020 8:15,1,0,0,Wuhan,30.5928,114.3055
903,2/6/2020,6,,Spain,40.4637,-3.7492,2/1/2020 23:43,1,0,0,Wuhan,30.5928,114.3055
904,2/6/2020,6,,Sri Lanka,7.8731,80.7718,1/31/2020 8:15,1,0,0,Wuhan,30.5928,114.3055
905,2/6/2020,6,,Sweden,60.1282,18.6435,2/1/2020 2:13,1,0,0,Wuhan,30.5928,114.3055
906,2/6/2020,6,"Boston, MA",US,42.3601,-71.0589,2/1/2020 19:43,1,0,0,Wuhan,30.5928,114.3055
907,2/6/2020,6,"Los Angeles, CA",US,34.0522,-118.2437,2/1/2020 19:53,1,0,0,Wuhan,30.5928,114.3055
908,2/6/2020,6,"Madison, WI",US,43.0731,-89.4012,2/5/2020 21:53,1,0,0,Wuhan,30.5928,114.3055
909,2/6/2020,6,"Orange, CA",US,33.7879,-117.8531,2/1/2020 19:53,1,0,0,Wuhan,30.5928,114.3055
910,2/6/2020,6,"Seattle, WA",US,47.7511,-120.74,2/1/2020 19:43,1,0,0,Wuhan,30.5928,114.3055
911,2/6/2020,6,"Tempe, AZ",US,34.0489,-111.094,2/1/2020 19:43,1,0,0,Wuhan,30.5928,114.3055
912,2/7/2020,6,Hubei,Mainland China,30.97564,112.2707,2/7/2020 14:03,22112,618,867,Wuhan,30.5928,114.3055
913,2/7/2020,6,Guangdong,Mainland China,23.33841,113.422,2/7/2020 10:13,1034,1,88,Wuhan,30.5928,114.3055
914,2/7/2020,6,Zhejiang,Mainland China,29.18251,120.0985,2/7/2020 11:33,1006,0,123,Wuhan,30.5928,114.3055
915,2/7/2020,6,Henan,Mainland China,33.88202,113.614,2/7/2020 14:03,914,3,86,Wuhan,30.5928,114.3055
916,2/7/2020,6,Hunan,Mainland China,27.61041,111.7088,2/7/2020 11:33,772,0,112,Wuhan,30.5928,114.3055
917,2/7/2020,6,Anhui,Mainland China,31.82571,117.2264,2/7/2020 5:13,665,0,47,Wuhan,30.5928,114.3055
918,2/7/2020,6,Jiangxi,Mainland China,27.61401,115.7221,2/7/2020 1:23,661,0,45,Wuhan,30.5928,114.3055
919,2/7/2020,6,Chongqing,Mainland China,30.05718,107.874,2/7/2020 12:03,415,2,31,Wuhan,30.5928,114.3055
920,2/7/2020,6,Jiangsu,Mainland China,32.97027,119.464,2/7/2020 14:03,408,0,43,Wuhan,30.5928,114.3055
921,2/7/2020,6,Shandong,Mainland China,36.34377,118.1529,2/7/2020 11:33,386,0,37,Wuhan,30.5928,114.3055
922,2/7/2020,6,Sichuan,Mainland China,30.61714,102.7103,2/7/2020 8:23,344,1,42,Wuhan,30.5928,114.3055
923,2/7/2020,6,Beijing,Mainland China,40.18238,116.4142,2/7/2020 3:23,297,1,33,Wuhan,30.5928,114.3055
924,2/7/2020,6,Heilongjiang,Mainland China,47.862,127.7622,2/7/2020 7:43,277,3,12,Wuhan,30.5928,114.3055
925,2/7/2020,6,Shanghai,Mainland China,31.20327,121.4554,2/7/2020 6:14,277,1,30,Wuhan,30.5928,114.3055
926,2/7/2020,6,Fujian,Mainland China,26.07783,117.9895,2/7/2020 13:23,224,0,20,Wuhan,30.5928,114.3055
927,2/7/2020,6,Shaanxi,Mainland China,35.19165,108.8701,2/7/2020 8:23,184,0,17,Wuhan,30.5928,114.3055
928,2/7/2020,6,Guangxi,Mainland China,23.82908,108.7881,2/7/2020 0:33,172,0,17,Wuhan,30.5928,114.3055
929,2/7/2020,6,Hebei,Mainland China,38.0428,114.5149,2/7/2020 12:03,172,1,22,Wuhan,30.5928,114.3055
930,2/7/2020,6,Yunnan,Mainland China,24.97411,101.4868,2/7/2020 23:23,138,0,12,Wuhan,30.5928,114.3055
931,2/7/2020,6,Hainan,Mainland China,19.19673,109.7455,2/7/2020 12:33,117,2,10,Wuhan,30.5928,114.3055
932,2/7/2020,6,Liaoning,Mainland China,41.29284,122.6086,2/7/2020 15:33,99,0,7,Wuhan,30.5928,114.3055
933,2/7/2020,6,Shanxi,Mainland China,37.57769,112.2922,2/7/2020 12:33,96,0,15,Wuhan,30.5928,114.3055
934,2/7/2020,6,Guizhou,Mainland China,26.81536,106.8748,2/7/2020 11:13,81,1,6,Wuhan,30.5928,114.3055
935,2/7/2020,6,Tianjin,Mainland China,39.29362,117.333,2/7/2020 5:43,81,1,2,Wuhan,30.5928,114.3055
936,2/7/2020,6,Gansu,Mainland China,36.0611,103.8343,2/7/2020 2:33,67,0,9,Wuhan,30.5928,114.3055
937,2/7/2020,6,Jilin,Mainland China,43.66657,126.1917,2/7/2020 0:43,65,1,4,Wuhan,30.5928,114.3055
938,2/7/2020,6,Cruise Ship,Others,28.425631,126.697769,2/7/2020 16:33,61,0,0,Wuhan,30.5928,114.3055
939,2/7/2020,6,Inner Mongolia,Mainland China,44.09448,113.9456,2/7/2020 11:13,50,0,5,Wuhan,30.5928,114.3055
940,2/7/2020,6,Ningxia,Mainland China,37.26923,106.1655,2/7/2020 11:13,43,0,5,Wuhan,30.5928,114.3055
941,2/7/2020,6,Xinjiang,Mainland China,41.11981,85.17822,2/7/2020 1:43,39,0,0,Wuhan,30.5928,114.3055
942,2/7/2020,6,,Singapore,1.3521,103.8198,2/7/2020 3:03,30,0,0,Wuhan,30.5928,114.3055
943,2/7/2020,6,Hong Kong,Hong Kong,22.3193,114.1694,2/7/2020 11:53,25,1,0,Wuhan,30.5928,114.3055
944,2/7/2020,6,,Japan,35.6762,139.6503,2/7/2020 4:13,25,0,1,Wuhan,30.5928,114.3055
945,2/7/2020,6,,Thailand,13.7563,100.5018,2/4/2020 15:33,25,0,5,Wuhan,30.5928,114.3055
946,2/7/2020,6,,South Korea,37.5665,126.978,2/7/2020 3:03,24,0,1,Wuhan,30.5928,114.3055
947,2/7/2020,6,Qinghai,Mainland China,35.65945,96.02564,2/6/2020 2:13,18,0,3,Wuhan,30.5928,114.3055
948,2/7/2020,6,Taiwan,Taiwan,23.6978,120.9605,2/6/2020 15:03,16,0,1,Wuhan,30.5928,114.3055
949,2/7/2020,6,,Germany,51.1657,10.4515,2/7/2020 16:33,13,0,0,Wuhan,30.5928,114.3055
950,2/7/2020,6,,Malaysia,4.2105,101.9758,2/7/2020 9:13,12,0,1,Wuhan,30.5928,114.3055
951,2/7/2020,6,Macau,Macau,22.1987,113.5439,2/6/2020 14:23,10,0,1,Wuhan,30.5928,114.3055
952,2/7/2020,6,,Vietnam,21.0278,105.8342,2/6/2020 1:13,10,0,1,Wuhan,30.5928,114.3055
953,2/7/2020,6,,France,46.2276,2.2137,2/1/2020 1:52,6,0,0,Wuhan,30.5928,114.3055
954,2/7/2020,6,Queensland,Australia,-27.4698,153.0251,2/7/2020 1:03,5,0,0,Wuhan,30.5928,114.3055
955,2/7/2020,6,,United Arab Emirates,23.4241,53.8478,2/2/2020 5:43,5,0,0,Wuhan,30.5928,114.3055
956,2/7/2020,6,New South Wales,Australia,-33.8688,151.2093,2/6/2020 3:13,4,0,2,Wuhan,30.5928,114.3055
957,2/7/2020,6,Victoria,Australia,-37.8136,144.9631,2/1/2020 18:12,4,0,0,Wuhan,30.5928,114.3055
958,2/7/2020,6,British Columbia,Canada,49.2827,-123.121,2/7/2020 5:43,4,0,0,Wuhan,30.5928,114.3055
959,2/7/2020,6,,India,20.5937,78.9629,2/3/2020 21:43,3,0,0,Wuhan,30.5928,114.3055
960,2/7/2020,6,,Italy,41.8719,12.5674,2/7/2020 17:53,3,0,0,Wuhan,30.5928,114.3055
961,2/7/2020,6,,Philippines,12.8797,121.774,2/7/2020 16:43,3,1,0,Wuhan,30.5928,114.3055
962,2/7/2020,6,,UK,55.3781,-3.436,2/7/2020 18:33,3,0,0,Wuhan,30.5928,114.3055
963,2/7/2020,6,South Australia,Australia,-34.9285,138.6007,2/2/2020 22:33,2,0,0,Wuhan,30.5928,114.3055
964,2/7/2020,6,"Toronto, ON",Canada,43.6532,-79.3832,2/4/2020 0:13,2,0,0,Wuhan,30.5928,114.3055
965,2/7/2020,6,,Russia,61.524,105.3188,1/31/2020 16:13,2,0,0,Wuhan,30.5928,114.3055
966,2/7/2020,6,"Chicago, IL",US,40.6331,-89.3985,2/1/2020 19:43,2,0,0,Wuhan,30.5928,114.3055
967,2/7/2020,6,"San Benito, CA",US,36.5761,-120.9876,2/3/2020 3:53,2,0,0,Wuhan,30.5928,114.3055
968,2/7/2020,6,"Santa Clara, CA",US,37.3541,-121.9552,2/3/2020 0:43,2,0,0,Wuhan,30.5928,114.3055
969,2/7/2020,6,,Belgium,50.5039,4.4699,2/4/2020 15:43,1,0,0,Wuhan,30.5928,114.3055
970,2/7/2020,6,,Cambodia,12.5657,104.991,1/31/2020 8:15,1,0,0,Wuhan,30.5928,114.3055
971,2/7/2020,6,"London, ON",Canada,42.9849,-81.2453,2/4/2020 0:03,1,0,0,Wuhan,30.5928,114.3055
972,2/7/2020,6,,Finland,61.9241,25.7482,1/31/2020 8:15,1,0,0,Wuhan,30.5928,114.3055
973,2/7/2020,6,Tibet,Mainland China,30.1534,88.7879,2/1/2020 1:52,1,0,0,Wuhan,30.5928,114.3055
974,2/7/2020,6,,Nepal,28.3949,84.124,1/31/2020 8:15,1,0,0,Wuhan,30.5928,114.3055
975,2/7/2020,6,,Spain,40.4637,-3.7492,2/1/2020 23:43,1,0,0,Wuhan,30.5928,114.3055
976,2/7/2020,6,,Sri Lanka,7.8731,80.7718,1/31/2020 8:15,1,0,0,Wuhan,30.5928,114.3055
977,2/7/2020,6,,Sweden,60.1282,18.6435,2/1/2020 2:13,1,0,0,Wuhan,30.5928,114.3055
978,2/7/2020,6,"Boston, MA",US,42.3601,-71.0589,2/1/2020 19:43,1,0,0,Wuhan,30.5928,114.3055
979,2/7/2020,6,"Los Angeles, CA",US,34.0522,-118.2437,2/1/2020 19:53,1,0,0,Wuhan,30.5928,114.3055
980,2/7/2020,6,"Madison, WI",US,43.0731,-89.4012,2/5/2020 21:53,1,0,0,Wuhan,30.5928,114.3055
981,2/7/2020,6,"Orange, CA",US,33.7879,-117.8531,2/1/2020 19:53,1,0,0,Wuhan,30.5928,114.3055
982,2/7/2020,6,"Seattle, WA",US,47.7511,-120.74,2/1/2020 19:43,1,0,0,Wuhan,30.5928,114.3055
983,2/7/2020,6,"Tempe, AZ",US,34.0489,-111.094,2/1/2020 19:43,1,0,0,Wuhan,30.5928,114.3055
984,2/8/2020,6,Hubei,Mainland China,30.97564,112.2707,2/9/2020 3:03,27100,780,1440,Wuhan,30.5928,114.3055
985,2/8/2020,6,Guangdong,Mainland China,23.33841,113.422,2/9/2020 1:53,1120,1,125,Wuhan,30.5928,114.3055
986,2/8/2020,6,Zhejiang,Mainland China,29.18251,120.0985,2/9/2020 3:03,1075,0,185,Wuhan,30.5928,114.3055
987,2/8/2020,6,Henan,Mainland China,33.88202,113.614,2/9/2020 1:13,1033,6,131,Wuhan,30.5928,114.3055
988,2/8/2020,6,Hunan,Mainland China,27.61041,111.7088,2/9/2020 1:13,838,1,159,Wuhan,30.5928,114.3055
989,2/8/2020,6,Anhui,Mainland China,31.82571,117.2264,2/9/2020 1:23,779,1,59,Wuhan,30.5928,114.3055
990,2/8/2020,6,Jiangxi,Mainland China,27.61401,115.7221,2/9/2020 1:23,740,0,72,Wuhan,30.5928,114.3055
991,2/8/2020,6,Jiangsu,Mainland China,32.97027,119.464,2/9/2020 3:33,468,0,58,Wuhan,30.5928,114.3055
992,2/8/2020,6,Chongqing,Mainland China,30.05718,107.874,2/9/2020 0:43,446,2,39,Wuhan,30.5928,114.3055
993,2/8/2020,6,Shandong,Mainland China,36.34377,118.1529,2/9/2020 2:13,435,1,50,Wuhan,30.5928,114.3055
994,2/8/2020,6,Sichuan,Mainland China,30.61714,102.7103,2/9/2020 1:13,386,1,60,Wuhan,30.5928,114.3055
995,2/8/2020,6,Beijing,Mainland China,40.18238,116.4142,2/9/2020 3:43,326,2,37,Wuhan,30.5928,114.3055
996,2/8/2020,6,Heilongjiang,Mainland China,47.862,127.7622,2/9/2020 1:03,307,6,13,Wuhan,30.5928,114.3055
997,2/8/2020,6,Shanghai,Mainland China,31.20327,121.4554,2/9/2020 1:33,292,1,41,Wuhan,30.5928,114.3055
998,2/8/2020,6,Fujian,Mainland China,26.07783,117.9895,2/9/2020 3:43,250,0,26,Wuhan,30.5928,114.3055
999,2/8/2020,6,Shaanxi,Mainland China,35.19165,108.8701,2/9/2020 3:03,208,0,25,Wuhan,30.5928,114.3055
1000,2/8/2020,6,Hebei,Mainland China,38.0428,114.5149,2/9/2020 1:03,206,2,30,Wuhan,30.5928,114.3055
1001,2/8/2020,6,Guangxi,Mainland China,23.82908,108.7881,2/9/2020 0:33,195,1,18,Wuhan,30.5928,114.3055
1002,2/8/2020,6,Yunnan,Mainland China,24.97411,101.4868,2/9/2020 0:13,140,0,17,Wuhan,30.5928,114.3055
1003,2/8/2020,6,Hainan,Mainland China,19.19673,109.7455,2/9/2020 1:53,128,2,15,Wuhan,30.5928,114.3055
1004,2/8/2020,6,Shanxi,Mainland China,37.57769,112.2922,2/8/2020 23:53,115,0,21,Wuhan,30.5928,114.3055
1005,2/8/2020,6,Liaoning,Mainland China,41.29284,122.6086,2/8/2020 11:53,105,0,8,Wuhan,30.5928,114.3055
1006,2/8/2020,6,Guizhou,Mainland China,26.81536,106.8748,2/9/2020 1:23,96,1,7,Wuhan,30.5928,114.3055
1007,2/8/2020,6,Tianjin,Mainland China,39.29362,117.333,2/9/2020 4:03,90,1,4,Wuhan,30.5928,114.3055
1008,2/8/2020,6,Gansu,Mainland China,36.0611,103.8343,2/8/2020 15:13,79,1,12,Wuhan,30.5928,114.3055
1009,2/8/2020,6,Jilin,Mainland China,43.66657,126.1917,2/9/2020 0:53,78,1,5,Wuhan,30.5928,114.3055
1010,2/8/2020,6,Cruise Ship,Others,28.425631,126.697769,2/7/2020 16:33,61,0,0,Wuhan,30.5928,114.3055
1011,2/8/2020,6,Inner Mongolia,Mainland China,44.09448,113.9456,2/9/2020 2:23,54,0,5,Wuhan,30.5928,114.3055
1012,2/8/2020,6,Ningxia,Mainland China,37.26923,106.1655,2/9/2020 2:03,45,0,13,Wuhan,30.5928,114.3055
1013,2/8/2020,6,Xinjiang,Mainland China,41.11981,85.17822,2/9/2020 1:23,45,0,0,Wuhan,30.5928,114.3055
1014,2/8/2020,6,,Singapore,1.3521,103.8198,2/9/2020 2:43,40,0,2,Wuhan,30.5928,114.3055
1015,2/8/2020,6,,Thailand,13.7563,100.5018,2/8/2020 12:53,32,0,10,Wuhan,30.5928,114.3055
1016,2/8/2020,6,Hong Kong,Hong Kong,22.3193,114.1694,2/8/2020 0:03,26,1,0,Wuhan,30.5928,114.3055
1017,2/8/2020,6,,Japan,35.6762,139.6503,2/7/2020 4:13,25,0,1,Wuhan,30.5928,114.3055
1018,2/8/2020,6,,South Korea,37.5665,126.978,2/9/2020 2:33,25,0,3,Wuhan,30.5928,114.3055
1019,2/8/2020,6,Qinghai,Mainland China,35.65945,96.02564,2/6/2020 2:13,18,0,3,Wuhan,30.5928,114.3055
1020,2/8/2020,6,Taiwan,Taiwan,23.6978,120.9605,2/8/2020 5:23,17,0,1,Wuhan,30.5928,114.3055
1021,2/8/2020,6,,Malaysia,4.2105,101.9758,2/8/2020 10:23,16,0,1,Wuhan,30.5928,114.3055
1022,2/8/2020,6,,Germany,51.1657,10.4515,2/7/2020 16:33,13,0,0,Wuhan,30.5928,114.3055
1023,2/8/2020,6,,Vietnam,21.0278,105.8342,2/8/2020 7:23,13,0,1,Wuhan,30.5928,114.3055
1024,2/8/2020,6,,France,46.2276,2.2137,2/8/2020 9:53,11,0,0,Wuhan,30.5928,114.3055
1025,2/8/2020,6,Macau,Macau,22.1987,113.5439,2/6/2020 14:23,10,0,1,Wuhan,30.5928,114.3055
1026,2/8/2020,6,,United Arab Emirates,23.4241,53.8478,2/8/2020 7:03,7,0,0,Wuhan,30.5928,114.3055
1027,2/8/2020,6,Queensland,Australia,-27.4698,153.0251,2/7/2020 1:03,5,0,0,Wuhan,30.5928,114.3055
1028,2/8/2020,6,New South Wales,Australia,-33.8688,151.2093,2/6/2020 3:13,4,0,2,Wuhan,30.5928,114.3055
1029,2/8/2020,6,Victoria,Australia,-37.8136,144.9631,2/1/2020 18:12,4,0,0,Wuhan,30.5928,114.3055
1030,2/8/2020,6,British Columbia,Canada,49.2827,-123.121,2/7/2020 5:43,4,0,0,Wuhan,30.5928,114.3055
1031,2/8/2020,6,,India,20.5937,78.9629,2/3/2020 21:43,3,0,0,Wuhan,30.5928,114.3055
1032,2/8/2020,6,,Italy,41.8719,12.5674,2/7/2020 17:53,3,0,0,Wuhan,30.5928,114.3055
1033,2/8/2020,6,,Philippines,12.8797,121.774,2/7/2020 16:43,3,1,0,Wuhan,30.5928,114.3055
1034,2/8/2020,6,,UK,55.3781,-3.436,2/7/2020 18:33,3,0,0,Wuhan,30.5928,114.3055
1035,2/8/2020,6,South Australia,Australia,-34.9285,138.6007,2/2/2020 22:33,2,0,0,Wuhan,30.5928,114.3055
1036,2/8/2020,6,"Toronto, ON",Canada,43.6532,-79.3832,2/4/2020 0:13,2,0,0,Wuhan,30.5928,114.3055
1037,2/8/2020,6,,Russia,61.524,105.3188,1/31/2020 16:13,2,0,0,Wuhan,30.5928,114.3055
1038,2/8/2020,6,"Chicago, IL",US,40.6331,-89.3985,2/1/2020 19:43,2,0,0,Wuhan,30.5928,114.3055
1039,2/8/2020,6,"San Benito, CA",US,36.5761,-120.9876,2/3/2020 3:53,2,0,0,Wuhan,30.5928,114.3055
1040,2/8/2020,6,"Santa Clara, CA",US,37.3541,-121.9552,2/3/2020 0:43,2,0,0,Wuhan,30.5928,114.3055
1041,2/8/2020,6,,Belgium,50.5039,4.4699,2/4/2020 15:43,1,0,0,Wuhan,30.5928,114.3055
1042,2/8/2020,6,,Cambodia,12.5657,104.991,1/31/2020 8:15,1,0,0,Wuhan,30.5928,114.3055
1043,2/8/2020,6,"London, ON",Canada,42.9849,-81.2453,2/4/2020 0:03,1,0,0,Wuhan,30.5928,114.3055
1044,2/8/2020,6,,Finland,61.9241,25.7482,1/31/2020 8:15,1,0,0,Wuhan,30.5928,114.3055
1045,2/8/2020,6,Tibet,Mainland China,30.1534,88.7879,2/1/2020 1:52,1,0,0,Wuhan,30.5928,114.3055
1046,2/8/2020,6,,Nepal,28.3949,84.124,1/31/2020 8:15,1,0,0,Wuhan,30.5928,114.3055
1047,2/8/2020,6,,Spain,40.4637,-3.7492,2/1/2020 23:43,1,0,0,Wuhan,30.5928,114.3055
1048,2/8/2020,6,,Sri Lanka,7.8731,80.7718,2/8/2020 3:43,1,0,1,Wuhan,30.5928,114.3055
1049,2/8/2020,6,,Sweden,60.1282,18.6435,2/1/2020 2:13,1,0,0,Wuhan,30.5928,114.3055
1050,2/8/2020,6,"Boston, MA",US,42.3601,-71.0589,2/1/2020 19:43,1,0,0,Wuhan,30.5928,114.3055
1051,2/8/2020,6,"Los Angeles, CA",US,34.0522,-118.2437,2/1/2020 19:53,1,0,0,Wuhan,30.5928,114.3055
1052,2/8/2020,6,"Madison, WI",US,43.0731,-89.4012,2/5/2020 21:53,1,0,0,Wuhan,30.5928,114.3055
1053,2/8/2020,6,"Orange, CA",US,33.7879,-117.8531,2/1/2020 19:53,1,0,0,Wuhan,30.5928,114.3055
1054,2/8/2020,6,"Seattle, WA",US,47.7511,-120.74,2/1/2020 19:43,1,0,0,Wuhan,30.5928,114.3055
1055,2/8/2020,6,"Tempe, AZ",US,34.0489,-111.094,2/1/2020 19:43,1,0,0,Wuhan,30.5928,114.3055
1056,2/9/2020,7,Hubei,Mainland China,30.97564,112.2707,9/2/2020 23:33,29631,871,1795,Wuhan,30.5928,114.3055
1057,2/9/2020,7,Guangdong,Mainland China,23.33841,113.422,10/2/2020 3:43,1151,1,147,Wuhan,30.5928,114.3055
1058,2/9/2020,7,Zhejiang,Mainland China,29.18251,120.0985,10/2/2020 1:13,1092,0,201,Wuhan,30.5928,114.3055
1059,2/9/2020,7,Henan,Mainland China,33.88202,113.614,10/2/2020 1:13,1073,6,169,Wuhan,30.5928,114.3055
1060,2/9/2020,7,Hunan,Mainland China,27.61041,111.7088,10/2/2020 2:13,879,1,186,Wuhan,30.5928,114.3055
1061,2/9/2020,7,Anhui,Mainland China,31.82571,117.2264,10/2/2020 2:03,830,3,73,Wuhan,30.5928,114.3055
1062,2/9/2020,7,Jiangxi,Mainland China,27.61401,115.7221,10/2/2020 1:23,771,1,102,Wuhan,30.5928,114.3055
1063,2/9/2020,7,Jiangsu,Mainland China,32.97027,119.464,10/2/2020 1:43,492,0,72,Wuhan,30.5928,114.3055
1064,2/9/2020,7,Chongqing,Mainland China,30.05718,107.874,9/2/2020 23:53,468,2,51,Wuhan,30.5928,114.3055
1065,2/9/2020,7,Shandong,Mainland China,36.34377,118.1529,10/2/2020 0:43,459,1,63,Wuhan,30.5928,114.3055
1066,2/9/2020,7,Sichuan,Mainland China,30.61714,102.7103,10/2/2020 1:03,405,1,76,Wuhan,30.5928,114.3055
1067,2/9/2020,7,Beijing,Mainland China,40.18238,116.4142,10/2/2020 3:13,337,2,44,Wuhan,30.5928,114.3055
1068,2/9/2020,7,Heilongjiang,Mainland China,47.862,127.7622,10/2/2020 0:33,331,7,15,Wuhan,30.5928,114.3055
1069,2/9/2020,7,Shanghai,Mainland China,31.20327,121.4554,10/2/2020 1:33,295,1,44,Wuhan,30.5928,114.3055
1070,2/9/2020,7,Fujian,Mainland China,26.07783,117.9895,10/2/2020 1:13,261,0,35,Wuhan,30.5928,114.3055
1071,2/9/2020,7,Hebei,Mainland China,38.0428,114.5149,10/2/2020 0:23,218,2,35,Wuhan,30.5928,114.3055
1072,2/9/2020,7,Shaanxi,Mainland China,35.19165,108.8701,10/2/2020 2:23,213,0,26,Wuhan,30.5928,114.3055
1073,2/9/2020,7,Guangxi,Mainland China,23.82908,108.7881,10/2/2020 2:03,210,1,18,Wuhan,30.5928,114.3055
1074,2/9/2020,7,Yunnan,Mainland China,24.97411,101.4868,9/2/2020 8:53,141,0,18,Wuhan,30.5928,114.3055
1075,2/9/2020,7,Hainan,Mainland China,19.19673,109.7455,10/2/2020 0:43,136,3,19,Wuhan,30.5928,114.3055
1076,2/9/2020,7,Shanxi,Mainland China,37.57769,112.2922,9/2/2020 23:43,119,0,25,Wuhan,30.5928,114.3055
1077,2/9/2020,7,Guizhou,Mainland China,26.81536,106.8748,10/2/2020 1:33,109,1,7,Wuhan,30.5928,114.3055
1078,2/9/2020,7,Liaoning,Mainland China,41.29284,122.6086,9/2/2020 12:23,107,0,12,Wuhan,30.5928,114.3055
1079,2/9/2020,7,Tianjin,Mainland China,39.29362,117.333,10/2/2020 3:43,94,1,4,Wuhan,30.5928,114.3055
1080,2/9/2020,7,Gansu,Mainland China,36.0611,103.8343,9/2/2020 23:33,83,2,16,Wuhan,30.5928,114.3055
1081,2/9/2020,7,Jilin,Mainland China,43.66657,126.1917,10/2/2020 0:33,80,1,12,Wuhan,30.5928,114.3055
1082,2/9/2020,7,Diamond Princess cruise ship,Others,35.4437,129.638,9/2/2020 6:13,64,0,0,Wuhan,30.5928,114.3055
1083,2/9/2020,7,Inner Mongolia,Mainland China,44.09448,113.9456,10/2/2020 2:43,58,0,5,Wuhan,30.5928,114.3055
1084,2/9/2020,7,Ningxia,Mainland China,37.26923,106.1655,10/2/2020 1:43,49,0,13,Wuhan,30.5928,114.3055
1085,2/9/2020,7,Xinjiang,Mainland China,41.11981,85.17822,10/2/2020 1:13,49,0,0,Wuhan,30.5928,114.3055
1086,2/9/2020,7,,Singapore,1.3521,103.8198,10/2/2020 3:03,43,0,2,Wuhan,30.5928,114.3055
