Sno,Date,Province/State,Country,lat,lon,Last Update,Confirmed,Deaths,Recovered
255,01/27/2020 20:30:00,,South Korea,37.5665,126.978,01/27/2020 20:30:00,4,0,0
256,01/27/2020 20:30:00,,Singapore,1.3521,103.8198,01/27/2020 20:30:00,5,0,0
257,01/27/2020 20:30:00,,Vietnam,21.0278,105.8342,01/27/2020 20:30:00,2,0,0
258,01/27/2020 20:30:00,,France,46.2276,2.2137,01/27/2020 20:30:00,3,0,0
259,01/27/2020 20:30:00,,Nepal,28.3949,84.124,01/27/2020 20:30:00,1,0,0
260,01/27/2020 20:30:00,,Malaysia,4.2105,101.9758,01/27/2020 20:30:00,4,0,0
261,01/27/2020 20:30:00,Ontario,Canada,51.2538,-85.3232,01/27/2020 20:30:00,1,0,0
262,01/27/2020 20:30:00,,Cambodia,12.5657,104.991,01/27/2020 20:30:00,1,0,0
263,01/27/2020 20:30:00,,Sri Lanka,7.8731,80.7718,01/27/2020 20:30:00,1,0,0
264,01/27/2020 20:30:00,,Ivory Coast,7.54,-5.5471,01/27/2020 20:30:00,0,0,0
265,01/27/2020 20:30:00,New South Wales,Australia,-33.8688,151.2093,01/27/2020 20:30:00,4,0,0
266,01/27/2020 20:30:00,Victoria,Australia,-37.8136,144.9631,01/27/2020 20:30:00,1,0,0
267,01/27/2020 20:30:00,Bavaria,Germany,48.7904,11.4979,01/27/2020 20:30:00,1,0,0
268,01/28/2020 23:00:00,Hubei,Mainland China,30.97564,112.2707,01/28/2020 23:00:00,3554,125,80
269,01/28/2020 23:00:00,Zhejiang,Mainland China,29.18251,120.0985,01/28/2020 23:00:00,296,0,3
270,01/28/2020 23:00:00,Guangdong,Mainland China,23.33841,113.422,01/28/2020 23:00:00,241,0,5
271,01/28/2020 23:00:00,Hunan,Mainland China,27.61041,111.7088,01/28/2020 23:00:00,221,0,0
272,01/28/2020 23:00:00,Henan,Mainland China,33.88202,113.614,01/28/2020 23:00:00,206,2,1
273,01/28/2020 23:00:00,Anhui,Mainland China,31.82571,117.2264,01/28/2020 23:00:00,152,0,0
274,01/28/2020 23:00:00,Chongqing,Mainland China,30.05718,107.874,01/28/2020 23:00:00,147,0,1
275,01/28/2020 23:00:00,Shandong,Mainland China,36.34377,118.1529,01/28/2020 23:00:00,121,0,0
276,01/28/2020 23:00:00,Jiangxi,Mainland China,27.61401,115.7221,01/28/2020 23:00:00,109,0,3
277,01/28/2020 23:00:00,Sichuan,Mainland China,30.61714,102.7103,01/28/2020 23:00:00,108,0,0
278,01/28/2020 23:00:00,Jiangsu,Mainland China,32.97027,119.464,01/28/2020 23:00:00,99,0,1
279,01/28/2020 23:00:00,Beijing,Mainland China,40.18238,116.4142,01/28/2020 23:00:00,91,1,4
280,01/28/2020 23:00:00,Fujian,Mainland China,26.07783,117.9895,01/28/2020 23:00:00,82,0,0
281,01/28/2020 23:00:00,Shanghai,Mainland China,31.20327,121.4554,01/28/2020 23:00:00,80,1,4
282,01/28/2020 23:00:00,Guangxi,Mainland China,23.82908,108.7881,01/28/2020 23:00:00,58,0,2
283,01/28/2020 23:00:00,Shaanxi,Mainland China,35.19165,108.8701,01/28/2020 23:00:00,56,0,0
284,01/28/2020 23:00:00,Hebei,Mainland China,38.0428,114.5149,01/28/2020 23:00:00,48,1,0
285,01/28/2020 23:00:00,Yunnan,Mainland China,24.97411,101.4868,01/28/2020 23:00:00,44,0,0
286,01/28/2020 23:00:00,Hainan,Mainland China,19.19673,109.7455,01/28/2020 23:00:00,43,1,0
287,01/28/2020 23:00:00,Heilongjiang,Mainland China,47.862,127.7622,01/28/2020 23:00:00,37,1,0
288,01/28/2020 23:00:00,Liaoning,Mainland China,41.29284,122.6086,01/28/2020 23:00:00,36,0,0
289,01/28/2020 23:00:00,Shanxi,Mainland China,37.57769,112.2922,01/28/2020 23:00:00,27,0,0
290,01/28/2020 23:00:00,Tianjin,Mainland China,39.29362,117.333,01/28/2020 23:00:00,25,0,0
291,01/28/2020 23:00:00,Gansu,Mainland China,36.0611,103.8343,01/28/2020 23:00:00,24,0,0
292,01/28/2020 23:00:00,Inner Mongolia,Mainland China,44.09448,113.9456,01/28/2020 23:00:00,16,0,0
293,01/28/2020 23:00:00,Xinjiang,Mainland China,41.11981,85.17822,01/28/2020 23:00:00,13,0,0
294,01/28/2020 23:00:00,Ningxia,Mainland China,37.26923,106.1655,01/28/2020 23:00:00,12,0,0
295,01/28/2020 23:00:00,Guizhou,Mainland China,26.81536,106.8748,01/28/2020 23:00:00,9,0,0
296,01/28/2020 23:00:00,Jilin,Mainland China,43.66657,126.1917,01/28/2020 23:00:00,9,0,0
297,01/28/2020 23:00:00,Hong Kong,Hong Kong,22.3193,114.1694,01/28/2020 23:00:00,8,0,0
298,01/28/2020 23:00:00,Taiwan,Taiwan,23.6978,120.9605,01/28/2020 23:00:00,8,0,0
299,01/28/2020 23:00:00,Macau,Macau,22.1987,113.5439,01/28/2020 23:00:00,7,0,0
300,01/28/2020 23:00:00,Qinghai,Mainland China,35.65945,96.02564,01/28/2020 23:00:00,6,0,0
301,01/28/2020 23:00:00,Washington,US,47.7511,-120.7401,01/28/2020 23:00:00,1,0,0
302,01/28/2020 23:00:00,Illinois,US,40.6331,-89.3985,01/28/2020 23:00:00,1,0,0
303,01/28/2020 23:00:00,California,US,36.7783,-119.4179,01/28/2020 23:00:00,2,0,0
304,01/28/2020 23:00:00,Arizona,US,34.0489,-111.0937,01/28/2020 23:00:00,1,0,0
305,01/28/2020 23:00:00,,Japan,35.6762,139.6503,01/28/2020 23:00:00,7,0,1
306,01/28/2020 23:00:00,,Thailand,13.7563,100.5018,01/28/2020 23:00:00,14,0,5
307,01/28/2020 23:00:00,,South Korea,37.5665,126.978,01/28/2020 23:00:00,4,0,0
308,01/28/2020 23:00:00,,Singapore,1.3521,103.8198,01/28/2020 23:00:00,7,0,0
309,01/28/2020 23:00:00,,Vietnam,21.0278,105.8342,01/28/2020 23:00:00,2,0,0
310,01/28/2020 23:00:00,,France,46.2276,2.2137,01/28/2020 23:00:00,4,0,0
311,01/28/2020 23:00:00,,Nepal,28.3949,84.124,01/28/2020 23:00:00,1,0,0
312,01/28/2020 23:00:00,,Malaysia,4.2105,101.9758,01/28/2020 23:00:00,7,0,0
313,01/28/2020 23:00:00,Ontario,Canada,51.2538,-85.3232,01/28/2020 23:00:00,1,0,0
314,01/28/2020 23:00:00,British Columbia,Canada,49.2827,-123.121,01/28/2020 23:00:00,1,0,0
315,01/28/2020 23:00:00,,Cambodia,12.5657,104.991,01/28/2020 23:00:00,1,0,0
316,01/28/2020 23:00:00,,Sri Lanka,7.8731,80.7718,01/28/2020 23:00:00,1,0,0
317,01/28/2020 23:00:00,New South Wales,Australia,-33.8688,151.2093,01/28/2020 23:00:00,4,0,0
318,01/28/2020 23:00:00,Victoria,Australia,-37.8136,144.9631,01/28/2020 23:00:00,1,0,0
319,01/28/2020 23:00:00,Bavaria,Germany,48.7904,11.4979,01/28/2020 23:00:00,4,0,0
320,01/29/2020 21:00:00,Hubei,Mainland China,30.97564,112.2707,01/29/2020 21:00:00,4586,162,90
321,01/29/2020 21:00:00,Zhejiang,Mainland China,29.18251,120.0985,01/29/2020 21:00:00,428,0,4
322,01/29/2020 21:00:00,Guangdong,Mainland China,23.33841,113.422,01/29/2020 21:00:00,311,0,6
323,01/29/2020 21:00:00,Henan,Mainland China,33.88202,113.614,01/29/2020 21:00:00,278,2,2
324,01/29/2020 21:00:00,Hunan,Mainland China,27.61041,111.7088,01/29/2020 21:00:00,277,0,0
325,01/29/2020 21:00:00,Anhui,Mainland China,31.82571,117.2264,01/29/2020 21:00:00,200,0,2
326,01/29/2020 21:00:00,Chongqing,Mainland China,30.05718,107.874,01/29/2020 21:00:00,165,0,1
327,01/29/2020 21:00:00,Jiangxi,Mainland China,27.61401,115.7221,01/29/2020 21:00:00,162,0,4
328,01/29/2020 21:00:00,Shandong,Mainland China,36.34377,118.1529,01/29/2020 21:00:00,145,0,1
329,01/29/2020 21:00:00,Sichuan,Mainland China,30.61714,102.7103,01/29/2020 21:00:00,142,1,1
330,01/29/2020 21:00:00,Jiangsu,Mainland China,32.97027,119.464,01/29/2020 21:00:00,129,0,1
331,01/29/2020 21:00:00,Beijing,Mainland China,40.18238,116.4142,01/29/2020 21:00:00,111,1,4
332,01/29/2020 21:00:00,Shanghai,Mainland China,31.20327,121.4554,01/29/2020 21:00:00,101,1,5
333,01/29/2020 21:00:00,Fujian,Mainland China,26.07783,117.9895,01/29/2020 21:00:00,101,0,0
334,01/29/2020 21:00:00,Guangxi,Mainland China,23.82908,108.7881,01/29/2020 21:00:00,78,0,2
335,01/29/2020 21:00:00,Hebei,Mainland China,38.0428,114.5149,01/29/2020 21:00:00,65,1,0
336,01/29/2020 21:00:00,Shaanxi,Mainland China,35.19165,108.8701,01/29/2020 21:00:00,56,0,0
337,01/29/2020 21:00:00,Yunnan,Mainland China,24.97411,101.4868,01/29/2020 21:00:00,55,0,0
338,01/29/2020 21:00:00,Hainan,Mainland China,19.19673,109.7455,01/29/2020 21:00:00,43,1,0
339,01/29/2020 21:00:00,Heilongjiang,Mainland China,47.862,127.7622,01/29/2020 21:00:00,43,1,0
340,01/29/2020 21:00:00,Liaoning,Mainland China,41.29284,122.6086,01/29/2020 21:00:00,39,0,1
341,01/29/2020 21:00:00,Shanxi,Mainland China,37.57769,112.2922,01/29/2020 21:00:00,35,0,1
342,01/29/2020 21:00:00,Tianjin,Mainland China,39.29362,117.333,01/29/2020 21:00:00,27,0,0
343,01/29/2020 21:00:00,Gansu,Mainland China,36.0611,103.8343,01/29/2020 21:00:00,26,0,0
344,01/29/2020 21:00:00,Inner Mongolia,Mainland China,44.09448,113.9456,01/29/2020 21:00:00,16,0,0
345,01/29/2020 21:00:00,Jilin,Mainland China,43.66657,126.1917,01/29/2020 21:00:00,14,0,1
346,01/29/2020 21:00:00,Xinjiang,Mainland China,41.11981,85.17822,01/29/2020 21:00:00,14,0,0
347,01/29/2020 21:00:00,Guizhou,Mainland China,26.81536,106.8748,01/29/2020 21:00:00,12,0,1
348,01/29/2020 21:00:00,Ningxia,Mainland China,37.26923,106.1655,01/29/2020 21:00:00,12,0,0
349,01/29/2020 21:00:00,Hong Kong,Hong Kong,22.3193,114.1694,01/29/2020 21:00:00,10,0,0
350,01/29/2020 21:00:00,Taiwan,Taiwan,23.6978,120.9605,01/29/2020 21:00:00,8,0,0
351,01/29/2020 21:00:00,Macau,Macau,22.1987,113.5439,01/29/2020 21:00:00,7,0,0
352,01/29/2020 21:00:00,Qinghai,Mainland China,35.65945,96.02564,01/29/2020 21:00:00,6,0,0
353,01/29/2020 21:00:00,Tibet,Mainland China,30.1534,88.7879,01/29/2020 21:00:00,1,0,0
354,01/29/2020 21:00:00,Washington,US,47.7511,-120.7401,01/29/2020 21:00:00,1,0,0
355,01/29/2020 21:00:00,Illinois,US,40.6331,-89.3985,01/29/2020 21:00:00,1,0,0
356,01/29/2020 21:00:00,California,US,36.7783,-119.4179,01/29/2020 21:00:00,2,0,0
357,01/29/2020 21:00:00,Arizona,US,34.0489,-111.0937,01/29/2020 21:00:00,1,0,0
358,01/29/2020 21:00:00,,Japan,35.6762,139.6503,01/29/2020 21:00:00,11,0,1
359,01/29/2020 21:00:00,,Thailand,13.7563,100.5018,01/29/2020 21:00:00,14,0,5
360,01/29/2020 21:00:00,,South Korea,37.5665,126.978,01/29/2020 21:00:00,4,0,0
361,01/29/2020 21:00:00,,Singapore,1.3521,103.8198,01/29/2020 21:00:00,10,0,0
362,01/29/2020 21:00:00,,Vietnam,21.0278,105.8342,01/29/2020 21:00:00,2,0,0
363,01/29/2020 21:00:00,,France,46.2276,2.2137,01/29/2020 21:00:00,5,0,0
364,01/29/2020 21:00:00,,Nepal,28.3949,84.124,01/29/2020 21:00:00,1,0,0
365,01/29/2020 21:00:00,,Malaysia,4.2105,101.9758,01/29/2020 21:00:00,7,0,0
366,01/29/2020 21:00:00,Ontario,Canada,51.2538,-85.3232,01/29/2020 21:00:00,2,0,0
367,01/29/2020 21:00:00,British Columbia,Canada,49.2827,-123.121,01/29/2020 21:00:00,1,0,0
368,01/29/2020 21:00:00,,Cambodia,12.5657,104.991,01/29/2020 21:00:00,1,0,0
369,01/29/2020 21:00:00,,Sri Lanka,7.8731,80.7718,01/29/2020 21:00:00,1,0,0
370,01/29/2020 21:00:00,New South Wales,Australia,-33.8688,151.2093,01/29/2020 21:00:00,4,0,0
371,01/29/2020 21:00:00,Victoria,Australia,-37.8136,144.9631,01/29/2020 21:00:00,2,0,0
372,01/29/2020 21:00:00,Queensland,Australia,-27.4698,153.0251,01/29/2020 21:00:00,1,0,0
373,01/29/2020 21:00:00,Bavaria,Germany,48.7904,11.4979,01/29/2020 21:00:00,4,0,0
374,01/29/2020 21:00:00,,Finland,61.9241,25.7482,01/29/2020 21:00:00,1,0,0
375,01/29/2020 21:00:00,,United Arab Emirates,23.4241,53.8478,01/29/2020 21:00:00,4,0,0
376,01/30/2020 21:30:00,Hubei,Mainland China,30.97564,112.2707,01/30/2020 21:30:00,5806,204,116
377,01/30/2020 21:30:00,Zhejiang,Mainland China,29.18251,120.0985,01/30/2020 21:30:00,537,0,9
378,01/30/2020 21:30:00,Guangdong,Mainland China,23.33841,113.422,01/30/2020 21:30:00,393,0,11
379,01/30/2020 21:30:00,Henan,Mainland China,33.88202,113.614,01/30/2020 21:30:00,352,2,3
380,01/30/2020 21:30:00,Hunan,Mainland China,27.61041,111.7088,01/30/2020 21:30:00,332,0,2
381,01/30/2020 21:30:00,Jiangxi,Mainland China,27.61401,115.7221,01/30/2020 21:30:00,240,0,7
382,01/30/2020 21:30:00,Anhui,Mainland China,31.82571,117.2264,01/30/2020 21:30:00,237,0,3
383,01/30/2020 21:30:00,Chongqing,Mainland China,30.05718,107.874,01/30/2020 21:30:00,206,0,1
384,01/30/2020 21:30:00,Shandong,Mainland China,36.34377,118.1529,01/30/2020 21:30:00,178,0,2
385,01/30/2020 21:30:00,Sichuan,Mainland China,30.61714,102.7103,01/30/2020 21:30:00,177,1,1
386,01/30/2020 21:30:00,Jiangsu,Mainland China,32.97027,119.464,01/30/2020 21:30:00,168,0,2
387,01/30/2020 21:30:00,Shanghai,Mainland China,31.20327,121.4554,01/30/2020 21:30:00,128,1,9
388,01/30/2020 21:30:00,Beijing,Mainland China,40.18238,116.4142,01/30/2020 21:30:00,121,1,5
389,01/30/2020 21:30:00,Fujian,Mainland China,26.07783,117.9895,01/30/2020 21:30:00,101,0,0
390,01/30/2020 21:30:00,Guangxi,Mainland China,23.82908,108.7881,01/30/2020 21:30:00,87,0,2
391,01/30/2020 21:30:00,Hebei,Mainland China,38.0428,114.5149,01/30/2020 21:30:00,82,1,0
392,01/30/2020 21:30:00,Yunnan,Mainland China,24.97411,101.4868,01/30/2020 21:30:00,76,0,0
393,01/30/2020 21:30:00,Shaanxi,Mainland China,35.19165,108.8701,01/30/2020 21:30:00,87,0,0
394,01/30/2020 21:30:00,Heilongjiang,Mainland China,47.862,127.7622,01/30/2020 21:30:00,59,2,0
395,01/30/2020 21:30:00,Hainan,Mainland China,19.19673,109.7455,01/30/2020 21:30:00,50,1,1
396,01/30/2020 21:30:00,Liaoning,Mainland China,41.29284,122.6086,01/30/2020 21:30:00,45,0,1
397,01/30/2020 21:30:00,Shanxi,Mainland China,37.57769,112.2922,01/30/2020 21:30:00,39,0,1
398,01/30/2020 21:30:00,Tianjin,Mainland China,39.29362,117.333,01/30/2020 21:30:00,32,0,0
399,01/30/2020 21:30:00,Gansu,Mainland China,36.0611,103.8343,01/30/2020 21:30:00,29,0,0
400,01/30/2020 21:30:00,Ningxia,Mainland China,37.26923,106.1655,01/30/2020 21:30:00,21,0,1
401,01/30/2020 21:30:00,Inner Mongolia,Mainland China,44.09448,113.9456,01/30/2020 21:30:00,20,0,0
402,01/30/2020 21:30:00,Xinjiang,Mainland China,41.11981,85.17822,01/30/2020 21:30:00,17,0,0
403,01/30/2020 21:30:00,Guizhou,Mainland China,26.81536,106.8748,01/30/2020 21:30:00,15,0,1
404,01/30/2020 21:30:00,Jilin,Mainland China,43.66657,126.1917,01/30/2020 21:30:00,14,0,1
405,01/30/2020 21:30:00,Hong Kong,Hong Kong,22.3193,114.1694,01/30/2020 21:30:00,12,0,0
406,01/30/2020 21:30:00,Taiwan,Taiwan,23.6978,120.9605,01/30/2020 21:30:00,9,0,0
407,01/30/2020 21:30:00,Qinghai,Mainland China,35.65945,96.02564,01/30/2020 21:30:00,8,0,0
408,01/30/2020 21:30:00,Macau,Macau,22.1987,113.5439,01/30/2020 21:30:00,7,0,0
409,01/30/2020 21:30:00,Tibet,Mainland China,30.1534,88.7879,01/30/2020 21:30:00,1,0,0
410,01/30/2020 21:30:00,Washington,US,47.7511,-120.7401,01/30/2020 21:30:00,1,0,0
411,01/30/2020 21:30:00,Illinois,US,40.6331,-89.3985,01/30/2020 21:30:00,2,0,0
412,01/30/2020 21:30:00,California,US,36.7783,-119.4179,01/30/2020 21:30:00,2,0,0
413,01/30/2020 21:30:00,Arizona,US,34.0489,-111.0937,01/30/2020 21:30:00,1,0,0
414,01/30/2020 21:30:00,,Japan,35.6762,139.6503,01/30/2020 21:30:00,11,0,1
415,01/30/2020 21:30:00,,Thailand,13.7563,100.5018,01/30/2020 21:30:00,14,0,5
416,01/30/2020 21:30:00,,South Korea,37.5665,126.978,01/30/2020 21:30:00,6,0,0
417,01/30/2020 21:30:00,,Singapore,1.3521,103.8198,01/30/2020 21:30:00,10,0,0
418,01/30/2020 21:30:00,,Vietnam,21.0278,105.8342,01/30/2020 21:30:00,2,0,0
419,01/30/2020 21:30:00,,France,46.2276,2.2137,01/30/2020 21:30:00,5,0,0
420,01/30/2020 21:30:00,,Nepal,28.3949,84.124,01/30/2020 21:30:00,1,0,0
421,01/30/2020 21:30:00,,Malaysia,4.2105,101.9758,01/30/2020 21:30:00,8,0,0
422,01/30/2020 21:30:00,Ontario,Canada,51.2538,-85.3232,01/30/2020 21:30:00,2,0,0
423,01/30/2020 21:30:00,British Columbia,Canada,49.2827,-123.121,01/30/2020 21:30:00,1,0,0
424,01/30/2020 21:30:00,,Cambodia,12.5657,104.991,01/30/2020 21:30:00,1,0,0
425,01/30/2020 21:30:00,,Sri Lanka,7.8731,80.7718,01/30/2020 21:30:00,1,0,0
426,01/30/2020 21:30:00,New South Wales,Australia,-33.8688,151.2093,01/30/2020 21:30:00,4,0,2
427,01/30/2020 21:30:00,Victoria,Australia,-37.8136,144.9631,01/30/2020 21:30:00,2,0,0
428,01/30/2020 21:30:00,Queensland,Australia,-27.4698,153.0251,01/30/2020 21:30:00,3,0,0
429,01/30/2020 21:30:00,Bavaria,Germany,48.7904,11.4979,01/30/2020 21:30:00,4,0,0
430,01/30/2020 21:30:00,,Finland,61.9241,25.7482,01/30/2020 21:30:00,1,0,0
431,01/30/2020 21:30:00,,United Arab Emirates,23.4241,53.8478,01/30/2020 21:30:00,4,0,0
432,01/30/2020 21:30:00,,Philippines,12.8797,121.774,01/30/2020 21:30:00,1,0,0
433,01/30/2020 21:30:00,,India,20.5937,78.9629,01/30/2020 21:30:00,1,0,0
434,01/30/2020 21:30:00,,Italy,41.8719,12.5674,01/30/2020 21:30:00,2,0,0
435,01/31/2020 19:00:00,Hubei,Mainland China,30.97564,112.2707,01/31/2020 19:00:00,7153,249,169
436,01/31/2020 19:00:00,Zhejiang,Mainland China,29.18251,120.0985,01/31/2020 19:00:00,537,0,14
437,01/31/2020 19:00:00,Guangdong,Mainland China,23.33841,113.422,01/31/2020 19:00:00,436,0,10
438,01/31/2020 19:00:00,Henan,Mainland China,33.88202,113.614,01/31/2020 19:00:00,352,2,3
439,01/31/2020 19:00:00,Hunan,Mainland China,27.61041,111.7088,01/31/2020 19:00:00,332,0,3
440,01/31/2020 19:00:00,Jiangxi,Mainland China,27.61401,115.7221,01/31/2020 19:00:00,240,0,7
441,01/31/2020 19:00:00,Chongqing,Mainland China,30.05718,107.874,01/31/2020 19:00:00,238,1,1
442,01/31/2020 19:00:00,Anhui,Mainland China,31.82571,117.2264,01/31/2020 19:00:00,237,0,3
443,01/31/2020 19:00:00,Shandong,Mainland China,36.34377,118.1529,01/31/2020 19:00:00,184,0,2
444,01/31/2020 19:00:00,Sichuan,Mainland China,30.61714,102.7103,01/31/2020 19:00:00,177,1,1
445,01/31/2020 19:00:00,Jiangsu,Mainland China,32.97027,119.464,01/31/2020 19:00:00,168,0,5
446,01/31/2020 19:00:00,Shanghai,Mainland China,31.20327,121.4554,01/31/2020 19:00:00,153,1,9
447,01/31/2020 19:00:00,Beijing,Mainland China,40.18238,116.4142,01/31/2020 19:00:00,139,1,5
448,01/31/2020 19:00:00,Fujian,Mainland China,26.07783,117.9895,01/31/2020 19:00:00,120,0,0
449,01/31/2020 19:00:00,Hebei,Mainland China,38.0428,114.5149,01/31/2020 19:00:00,96,1,0
450,01/31/2020 19:00:00,Guangxi,Mainland China,23.82908,108.7881,01/31/2020 19:00:00,88,0,2
451,01/31/2020 19:00:00,Shaanxi,Mainland China,35.19165,108.8701,01/31/2020 19:00:00,87,0,0
452,01/31/2020 19:00:00,Yunnan,Mainland China,24.97411,101.4868,01/31/2020 19:00:00,83,0,1
453,01/31/2020 19:00:00,Liaoning,Mainland China,41.29284,122.6086,01/31/2020 19:00:00,60,0,1
454,01/31/2020 19:00:00,Heilongjiang,Mainland China,47.862,127.7622,01/31/2020 19:00:00,59,2,0
455,01/31/2020 19:00:00,Hainan,Mainland China,19.19673,109.7455,01/31/2020 19:00:00,58,1,1
456,01/31/2020 19:00:00,Shanxi,Mainland China,37.57769,112.2922,01/31/2020 19:00:00,47,0,1
457,01/31/2020 19:00:00,Gansu,Mainland China,36.0611,103.8343,01/31/2020 19:00:00,35,0,0
458,01/31/2020 19:00:00,Tianjin,Mainland China,39.29362,117.333,01/31/2020 19:00:00,32,0,0
459,01/31/2020 19:00:00,Guizhou,Mainland China,26.81536,106.8748,01/31/2020 19:00:00,29,0,2
460,01/31/2020 19:00:00,Ningxia,Mainland China,37.26923,106.1655,01/31/2020 19:00:00,21,0,1
461,01/31/2020 19:00:00,Inner Mongolia,Mainland China,44.09448,113.9456,01/31/2020 19:00:00,20,0,0
462,01/31/2020 19:00:00,Xinjiang,Mainland China,41.11981,85.17822,01/31/2020 19:00:00,17,0,0
463,01/31/2020 19:00:00,Jilin,Mainland China,43.66657,126.1917,01/31/2020 19:00:00,14,0,1
464,01/31/2020 19:00:00,Hong Kong,Hong Kong,22.3193,114.1694,01/31/2020 19:00:00,13,0,0
465,01/31/2020 19:00:00,Taiwan,Taiwan,23.6978,120.9605,01/31/2020 19:00:00,10,0,0
466,01/31/2020 19:00:00,Qinghai,Mainland China,35.65945,96.02564,01/31/2020 19:00:00,8,0,0
467,01/31/2020 19:00:00,Macau,Macau,22.1987,113.5439,01/31/2020 19:00:00,7,0,0
468,01/31/2020 19:00:00,Tibet,Mainland China,30.1534,88.7879,01/31/2020 19:00:00,1,0,0
469,01/31/2020 19:00:00,Washington,US,47.7511,-120.7401,01/31/2020 19:00:00,1,0,0
470,01/31/2020 19:00:00,Illinois,US,40.6331,-89.3985,01/31/2020 19:00:00,2,0,0
471,01/31/2020 19:00:00,California,US,36.7783,-119.4179,01/31/2020 19:00:00,3,0,0
472,01/31/2020 19:00:00,Arizona,US,34.0489,-111.0937,01/31/2020 19:00:00,1,0,0
473,01/31/2020 19:00:00,,Japan,35.6762,139.6503,01/31/2020 19:00:00,17,0,1
474,01/31/2020 19:00:00,,Thailand,13.7563,100.5018,01/31/2020 19:00:00,19,0,7
475,01/31/2020 19:00:00,,South Korea,37.5665,126.978,01/31/2020 19:00:00,11,0,0
476,01/31/2020 19:00:00,,Singapore,1.3521,103.8198,01/31/2020 19:00:00,16,0,0
477,01/31/2020 19:00:00,,Vietnam,21.0278,105.8342,01/31/2020 19:00:00,2,0,0
478,01/31/2020 19:00:00,,France,46.2276,2.2137,01/31/2020 19:00:00,6,0,0
479,01/31/2020 19:00:00,,Nepal,28.3949,84.124,01/31/2020 19:00:00,1,0,0
480,01/31/2020 19:00:00,,Malaysia,4.2105,101.9758,01/31/2020 19:00:00,8,0,0
481,01/31/2020 19:00:00,Ontario,Canada,51.2538,-85.3232,01/31/2020 19:00:00,2,0,0
482,01/31/2020 19:00:00,British Columbia,Canada,49.2827,-123.121,01/31/2020 19:00:00,1,0,0
483,01/31/2020 19:00:00,,Cambodia,12.5657,104.991,01/31/2020 19:00:00,1,0,0
484,01/31/2020 19:00:00,,Sri Lanka,7.8731,80.7718,01/31/2020 19:00:00,1,0,0
485,01/31/2020 19:00:00,New South Wales,Australia,-33.8688,151.2093,01/31/2020 19:00:00,4,0,2
486,01/31/2020 19:00:00,Victoria,Australia,-37.8136,144.9631,01/31/2020 19:00:00,2,0,0
487,01/31/2020 19:00:00,Queensland,Australia,-27.4698,153.0251,01/31/2020 19:00:00,3,0,0
488,01/31/2020 19:00:00,Bavaria,Germany,48.7904,11.4979,01/31/2020 19:00:00,7,0,0
489,01/31/2020 19:00:00,,Finland,61.9241,25.7482,01/31/2020 19:00:00,1,0,0
490,01/31/2020 19:00:00,,United Arab Emirates,23.4241,53.8478,01/31/2020 19:00:00,4,0,0
491,01/31/2020 19:00:00,,Philippines,12.8797,121.774,01/31/2020 19:00:00,1,0,0
492,01/31/2020 19:00:00,,India,20.5937,78.9629,01/31/2020 19:00:00,1,0,0
493,01/31/2020 19:00:00,,Italy,41.8719,12.5674,01/31/2020 19:00:00,2,0,0
494,01/31/2020 19:00:00,,Sweden,60.1282,18.6435,01/31/2020 19:00:00,1,0,0
495,01/31/2020 19:00:00,,Russia,61.524,105.3188,01/31/2020 19:00:00,2,0,0
496,01/31/2020 19:00:00,,Spain,40.4637,-3.7492,01/31/2020 19:00:00,1,0,0
497,01/31/2020 19:00:00,,UK,55.3781,-3.436,01/31/2020 19:00:00,2,0,0
498,2/1/2020 23:00,Hubei,Mainland China,30.97564,112.2707,2/1/2020 23:33,9074,294,215
499,2/1/2020 23:00,Zhejiang,Mainland China,29.18251,120.0985,2/2/2020 2:13,661,0,23
500,2/1/2020 23:00,Guangdong,Mainland China,23.33841,113.422,2/2/2020 1:23,604,0,14
501,2/1/2020 23:00,Henan,Mainland China,33.88202,113.614,2/2/2020 0:53,493,2,4
502,2/1/2020 23:00,Hunan,Mainland China,27.61041,111.7088,2/2/2020 1:53,463,0,8
503,2/1/2020 23:00,Anhui,Mainland China,31.82571,117.2264,2/2/2020 1:33,340,0,5
504,2/1/2020 23:00,Jiangxi,Mainland China,27.61401,115.7221,2/2/2020 1:23,333,0,10
505,2/1/2020 23:00,Chongqing,Mainland China,30.05718,107.874,2/1/2020 23:43,262,1,3
506,2/1/2020 23:00,Jiangsu,Mainland China,32.97027,119.464,2/2/2020 1:13,236,0,6
507,2/1/2020 23:00,Sichuan,Mainland China,30.61714,102.7103,2/2/2020 1:03,231,1,3
508,2/1/2020 23:00,Shandong,Mainland China,36.34377,118.1529,2/2/2020 1:03,225,0,5
509,2/1/2020 23:00,Beijing,Mainland China,40.18238,116.4142,2/2/2020 3:05,183,1,9
510,2/1/2020 23:00,Shanghai,Mainland China,31.20327,121.4554,2/2/2020 0:23,177,1,10
511,2/1/2020 23:00,Fujian,Mainland China,26.07783,117.9895,2/2/2020 3:43,159,0,0
512,2/1/2020 23:00,Shaanxi,Mainland China,35.19165,108.8701,2/2/2020 3:23,116,0,0
513,2/1/2020 23:00,Guangxi,Mainland China,23.82908,108.7881,2/2/2020 0:23,111,0,2
514,2/1/2020 23:00,Hebei,Mainland China,38.0428,114.5149,2/2/2020 2:53,104,1,3
